timestamp_utc,satellite_id,mission_success_prob,bio_impact_telemetry,command_issued,integrity_hash
2026-03-28 00:00:00.059,STARSHIELD-ALPHA-01,0.7975990992289793,0.06940046708243999,1,160026581858209344
2026-03-28 00:00:00.060,STARSHIELD-ALPHA-01,0.8166031869068446,0.1865735380253266,0,430209288359964672
2026-03-28 00:00:00.061,STARSHIELD-ALPHA-01,0.7814047095321688,0.18452902792071443,0,425494969027977920
2026-03-28 00:00:00.062,STARSHIELD-ALPHA-01,0.9486212527455788,0.1004743639944191,0,231678109821723360
2026-03-28 00:00:00.063,STARSHIELD-ALPHA-01,0.8070259980080767,0.0655767988036517,1,151209803088013216
2026-03-28 00:00:00.064,STARSHIELD-ALPHA-01,0.7842803529062142,0.14742648279132783,0,339942324717346240
2026-03-28 00:00:00.065,STARSHIELD-ALPHA-01,0.8628088249474746,0.007342588696613328,1,16930856815617332
2026-03-28 00:00:00.066,STARSHIELD-ALPHA-01,0.7422772674924287,0.09495380120873026,1,218948558715417472
2026-03-28 00:00:00.067,STARSHIELD-ALPHA-01,0.9406590942262119,0.06726467885406671,1,155101789502653920
2026-03-28 00:00:00.068,STARSHIELD-ALPHA-01,0.7223651931039312,0.18410717702051094,0,424522247078813184
2026-03-28 00:00:00.069,STARSHIELD-ALPHA-01,0.9960660809801551,0.002400605454536509,1,5535419305223271
2026-03-28 00:00:00.070,STARSHIELD-ALPHA-01,0.9316734307889972,0.11056297514366982,0,254940863312898464
2026-03-28 00:00:00.071,STARSHIELD-ALPHA-01,0.7596147044602517,0.14813271621332522,0,341570788116331968
2026-03-28 00:00:00.072,STARSHIELD-ALPHA-01,0.7016566351370807,0.09700359750480825,1,223675067175041024
2026-03-28 00:00:00.073,STARSHIELD-ALPHA-01,0.9446384285364502,0.017080606032544333,1,39385196013275600
2026-03-28 00:00:00.074,STARSHIELD-ALPHA-01,0.9120572031542851,0.19449227800558044,0,448468659585213952
2026-03-28 00:00:00.075,STARSHIELD-ALPHA-01,0.9187021504122962,0.1036020862752196,0,238890146377669088
2026-03-28 00:00:00.076,STARSHIELD-ALPHA-01,0.9313811040057838,0.12283724886380228,0,283243411563641248
2026-03-28 00:00:00.077,STARSHIELD-ALPHA-01,0.7222133955202271,0.04732195654150147,1,109117002673535392
2026-03-28 00:00:00.078,STARSHIELD-ALPHA-01,0.8075397185632818,0.09669961702136076,1,222974135902346240
2026-03-28 00:00:00.079,STARSHIELD-ALPHA-01,0.7347607178575388,0.08582989839166438,1,197910271187940992
2026-03-28 00:00:00.080,STARSHIELD-ALPHA-01,0.958931027762678,0.014979168400396748,1,34539610739889512
2026-03-28 00:00:00.081,STARSHIELD-ALPHA-01,0.8869894380482674,0.021232070709493445,1,48957821816616296
2026-03-28 00:00:00.082,STARSHIELD-ALPHA-01,0.7992694074557947,0.16749450392375492,0,386216030954305920
2026-03-28 00:00:00.083,STARSHIELD-ALPHA-01,0.7190675050858071,0.04796399044131805,1,110597432053105664
2026-03-28 00:00:00.084,STARSHIELD-ALPHA-01,0.7932946965146986,0.03899165429972611,1,89908633484700528
2026-03-28 00:00:00.085,STARSHIELD-ALPHA-01,0.7975549966080241,0.10098229025002786,0,232849308027414912
2026-03-28 00:00:00.086,STARSHIELD-ALPHA-01,0.9188818535014192,0.1537494262725026,0,354522039741066368
2026-03-28 00:00:00.087,STARSHIELD-ALPHA-01,0.8912672414065639,0.012389303715797585,1,28567789362097104
2026-03-28 00:00:00.088,STARSHIELD-ALPHA-01,0.9661638227728979,0.11536158392765117,0,266005701831393280
2026-03-28 00:00:00.089,STARSHIELD-ALPHA-01,0.8416644775485848,0.023842088568114674,1,54976113249840952
2026-03-28 00:00:00.090,STARSHIELD-ALPHA-01,0.7358782737814905,0.007292210165123692,1,16814691830967502
2026-03-28 00:00:00.091,STARSHIELD-ALPHA-01,0.9139734361668985,0.01054879043244348,1,24323854674310096
2026-03-28 00:00:00.092,STARSHIELD-ALPHA-01,0.9282355145850693,0.16683282164168828,0,384690295489881984
2026-03-28 00:00:00.093,STARSHIELD-ALPHA-01,0.8683831592708489,0.023594496725612313,1,54405205330668544
2026-03-28 00:00:00.094,STARSHIELD-ALPHA-01,0.9312901539863683,0.00903027288245839,1,20822391597308672
2026-03-28 00:00:00.095,STARSHIELD-ALPHA-01,0.8481386789093173,0.08757997742858246,1,201945678700789984
2026-03-28 00:00:00.096,STARSHIELD-ALPHA-01,0.8568198488145982,0.16879869438840497,0,389223289419902400
2026-03-28 00:00:00.097,STARSHIELD-ALPHA-01,0.8282623055075649,0.05248167529786039,1,121014504097394384
2026-03-28 00:00:00.098,STARSHIELD-ALPHA-01,0.7076257380232285,0.08434252350518329,1,194480618203868544
2026-03-28 00:00:00.099,STARSHIELD-ALPHA-01,0.7323674280979913,0.007984506512750246,1,18411018524446364
2026-03-28 00:00:00.100,STARSHIELD-ALPHA-01,0.7094287557060203,0.08981570282697518,1,207100910481195328
2026-03-28 00:00:00.101,STARSHIELD-ALPHA-01,0.8909231233791342,0.11552261612742674,0,266377016803504096
2026-03-28 00:00:00.102,STARSHIELD-ALPHA-01,0.794306794322898,0.11418141075042897,0,263284407761033952
2026-03-28 00:00:00.103,STARSHIELD-ALPHA-01,0.8525712073494108,0.06648533843487303,1,153304752845258496
2026-03-28 00:00:00.104,STARSHIELD-ALPHA-01,0.9722699421778279,0.06310663613262711,1,145513995761410528
2026-03-28 00:00:00.105,STARSHIELD-ALPHA-01,0.7747876687446624,0.021324723787319578,1,49171465268403816
2026-03-28 00:00:00.106,STARSHIELD-ALPHA-01,0.8231148769106889,0.07335966412925368,1,169155868690704192
2026-03-28 00:00:00.107,STARSHIELD-ALPHA-01,0.9266653415629146,0.019898933774592932,1,45883817334951376
2026-03-28 00:00:00.108,STARSHIELD-ALPHA-01,0.7686394496474867,0.15331918894241034,0,353529980001170368
2026-03-28 00:00:00.109,STARSHIELD-ALPHA-01,0.7230939729486379,0.19325485954963717,0,445615366889105152
2026-03-28 00:00:00.110,STARSHIELD-ALPHA-01,0.7869254358741303,0.19401489133334138,0,447367880864339712
2026-03-28 00:00:00.111,STARSHIELD-ALPHA-01,0.7483663861762013,0.17301421987507878,0,398943629393511360
2026-03-28 00:00:00.112,STARSHIELD-ALPHA-01,0.9789092957027719,0.12015842986792383,0,277066475509046080
2026-03-28 00:00:00.113,STARSHIELD-ALPHA-01,0.9424361138693251,0.140173139448776,0,323217253677496384
2026-03-28 00:00:00.114,STARSHIELD-ALPHA-01,0.8900211269531271,0.05704116053608282,1,131527961259562608
2026-03-28 00:00:00.115,STARSHIELD-ALPHA-01,0.9614381770563153,0.12615408403452413,0,290891512754764352
2026-03-28 00:00:00.116,STARSHIELD-ALPHA-01,0.9411016230697343,0.0911299098879755,1,210131265645462176
2026-03-28 00:00:00.117,STARSHIELD-ALPHA-01,0.7559710176658108,0.09640346795538651,1,222291262648884352
2026-03-28 00:00:00.118,STARSHIELD-ALPHA-01,0.9677676995469933,0.1515553120750316,0,349462756857411328
2026-03-28 00:00:00.119,STARSHIELD-ALPHA-01,0.8618026725746952,0.056383671119450335,1,130011893884588608
2026-03-28 00:00:00.120,STARSHIELD-ALPHA-01,0.9422320465492188,0.06360792233890399,1,146669883055769312
2026-03-28 00:00:00.121,STARSHIELD-ALPHA-01,0.968827389977048,0.18492835822572734,0,426415762020159104
2026-03-28 00:00:00.122,STARSHIELD-ALPHA-01,0.7954010424915592,0.011244858970194449,1,25928879446016768
2026-03-28 00:00:00.123,STARSHIELD-ALPHA-01,0.733015577358303,0.09712685968266808,1,223959290406159584
2026-03-28 00:00:00.124,STARSHIELD-ALPHA-01,0.7683805487625824,0.18256016008157236,0,420955068885026496
2026-03-28 00:00:00.125,STARSHIELD-ALPHA-01,0.8281323365878769,0.12207260156363141,0,281480254932028128
2026-03-28 00:00:00.126,STARSHIELD-ALPHA-01,0.9454044297767479,0.10928141484242643,0,251985786451390592
2026-03-28 00:00:00.127,STARSHIELD-ALPHA-01,0.958219174976903,0.049948835845871044,1,115174173953564112
2026-03-28 00:00:00.128,STARSHIELD-ALPHA-01,0.7020856391593572,0.06865509781288966,1,158307877338733984
2026-03-28 00:00:00.129,STARSHIELD-ALPHA-01,0.8532241907732697,0.1704096831609386,0,392937976618970816
2026-03-28 00:00:00.130,STARSHIELD-ALPHA-01,0.8252233009446337,0.11184362635369163,0,257893843952768320
2026-03-28 00:00:00.131,STARSHIELD-ALPHA-01,0.7666323431412191,0.10294843875135598,0,237382937804278336
2026-03-28 00:00:00.132,STARSHIELD-ALPHA-01,0.7359596102001048,0.019915942708005785,1,45923037265155584
2026-03-28 00:00:00.133,STARSHIELD-ALPHA-01,0.8012845514210883,0.0032056312910246246,1,7391682502525799
2026-03-28 00:00:00.134,STARSHIELD-ALPHA-01,0.9828729111737557,0.19273703773740983,0,444421351083362368
2026-03-28 00:00:00.135,STARSHIELD-ALPHA-01,0.7969608796062265,0.07539723345736833,1,173854183681725600
2026-03-28 00:00:00.136,STARSHIELD-ALPHA-01,0.8556371865230098,0.12064261241990087,0,278182924461705600
2026-03-28 00:00:00.137,STARSHIELD-ALPHA-01,0.9109056876685533,0.015943014637457,1,36762088847571816
2026-03-28 00:00:00.138,STARSHIELD-ALPHA-01,0.8090888807137881,0.1366228571446093,0,315030860045698560
2026-03-28 00:00:00.139,STARSHIELD-ALPHA-01,0.9915346248162882,0.1865133417411922,0,430070485179012672
2026-03-28 00:00:00.140,STARSHIELD-ALPHA-01,0.9887341884826334,0.11513305059948394,0,265478739854266528
2026-03-28 00:00:00.141,STARSHIELD-ALPHA-01,0.7755346887476092,0.025223064475082116,1,58160426890814368
2026-03-28 00:00:00.142,STARSHIELD-ALPHA-01,0.8491745517677156,0.11634430549469535,0,268271703486765632
2026-03-28 00:00:00.143,STARSHIELD-ALPHA-01,0.7902634929450308,0.15326944262093048,0,353415272793551936
2026-03-28 00:00:00.144,STARSHIELD-ALPHA-01,0.7854521483132403,0.08128330731480374,1,187426545937608512
2026-03-28 00:00:00.145,STARSHIELD-ALPHA-01,0.7110660842063597,0.17596754958829358,0,405753544066630784
2026-03-28 00:00:00.146,STARSHIELD-ALPHA-01,0.882869300193969,0.1297365906714729,0,299152210639034304
2026-03-28 00:00:00.147,STARSHIELD-ALPHA-01,0.8508037069686585,0.17984978365784052,0,414705366356026816
2026-03-28 00:00:00.148,STARSHIELD-ALPHA-01,0.7154436253749967,0.12470106224946745,0,287541072629456192
2026-03-28 00:00:00.149,STARSHIELD-ALPHA-01,0.7835939392709834,0.026257594400964847,1,60545890488233424
2026-03-28 00:00:00.150,STARSHIELD-ALPHA-01,0.9724797657899962,0.06193834222103783,1,142820093412665456
2026-03-28 00:00:00.151,STARSHIELD-ALPHA-01,0.7718685672000917,0.04035898965049139,1,93061494144513392
2026-03-28 00:00:00.152,STARSHIELD-ALPHA-01,0.7434684616273669,0.18176529954337248,0,419122245269718464
2026-03-28 00:00:00.153,STARSHIELD-ALPHA-01,0.8468358280832688,0.15208001345749655,0,350672635872092928
2026-03-28 00:00:00.154,STARSHIELD-ALPHA-01,0.9956951362331803,0.1352796737820012,0,311933690078936512
2026-03-28 00:00:00.155,STARSHIELD-ALPHA-01,0.7726165814534501,0.06019326392632434,1,138796216826269808
2026-03-28 00:00:00.156,STARSHIELD-ALPHA-01,0.9016406642217636,0.036808954410042706,1,84875670202862544
2026-03-28 00:00:00.157,STARSHIELD-ALPHA-01,0.9284858845986153,0.15129021759778238,0,348851490610265088
2026-03-28 00:00:00.158,STARSHIELD-ALPHA-01,0.7712912631977199,0.09483158917581594,1,218666756953680192
2026-03-28 00:00:00.159,STARSHIELD-ALPHA-01,0.9184649045835579,0.045157910430125826,1,104127052076003792
2026-03-28 00:00:00.160,STARSHIELD-ALPHA-01,0.810334939815776,0.12332439563305503,0,284366695535983744
2026-03-28 00:00:00.161,STARSHIELD-ALPHA-01,0.8896917491780738,0.008066770427690396,1,18600706197621660
2026-03-28 00:00:00.162,STARSHIELD-ALPHA-01,0.8900589132282684,0.0652340508256507,1,150419480059017472
2026-03-28 00:00:00.163,STARSHIELD-ALPHA-01,0.8607324052224276,0.09371139891822694,1,216083774079229312
2026-03-28 00:00:00.164,STARSHIELD-ALPHA-01,0.7270869310163225,0.02959166682188117,1,68233738072215504
2026-03-28 00:00:00.165,STARSHIELD-ALPHA-01,0.9505907486767714,0.19693089551816792,0,454091728728759872
2026-03-28 00:00:00.166,STARSHIELD-ALPHA-01,0.7962340194915207,0.04181947291792285,1,96429139276793808
2026-03-28 00:00:00.167,STARSHIELD-ALPHA-01,0.7559555531199562,0.02607062600865311,1,60114770727877480
2026-03-28 00:00:00.168,STARSHIELD-ALPHA-01,0.7122325424664291,0.04070697477737928,1,93863893216658176
2026-03-28 00:00:00.169,STARSHIELD-ALPHA-01,0.8772678829564725,0.15381222663194485,0,354666847510862400
2026-03-28 00:00:00.170,STARSHIELD-ALPHA-01,0.9032693085526847,0.08510113185436857,1,196229849962568576
2026-03-28 00:00:00.171,STARSHIELD-ALPHA-01,0.7049763486783568,0.1130831879505076,0,260752078395276192
2026-03-28 00:00:00.172,STARSHIELD-ALPHA-01,0.8536279174897843,0.004201831397272149,1,9688763553294592
2026-03-28 00:00:00.173,STARSHIELD-ALPHA-01,0.7679487325593813,0.006886261714662912,1,15878638434371380
2026-03-28 00:00:00.174,STARSHIELD-ALPHA-01,0.8935518371228349,0.08916510996540324,1,205600745479495328
2026-03-28 00:00:00.175,STARSHIELD-ALPHA-01,0.7523099287014974,0.16333104864032472,0,376615756694834560
2026-03-28 00:00:00.176,STARSHIELD-ALPHA-01,0.9072813214307398,0.17704777574151306,0,408244375990401728
2026-03-28 00:00:00.177,STARSHIELD-ALPHA-01,0.8160206038901612,0.017341313519128043,1,39986346548664320
2026-03-28 00:00:00.178,STARSHIELD-ALPHA-01,0.9810189966210203,0.10767262042020456,0,248276159079648320
2026-03-28 00:00:00.179,STARSHIELD-ALPHA-01,0.7412562832437979,0.1826459372558541,0,421152857582694144
2026-03-28 00:00:00.180,STARSHIELD-ALPHA-01,0.8023199053150776,0.07759455087957728,1,178920852698749568
2026-03-28 00:00:00.181,STARSHIELD-ALPHA-01,0.7340420563721767,0.16591316628567374,0,382569714616329920
2026-03-28 00:00:00.182,STARSHIELD-ALPHA-01,0.9774080854835688,0.026739130879887243,1,61656238011838008
2026-03-28 00:00:00.183,STARSHIELD-ALPHA-01,0.9632018060142943,0.18707889793355975,0,431374568971500928
2026-03-28 00:00:00.184,STARSHIELD-ALPHA-01,0.7773824883145466,0.15028466350626055,0,346532840737943232
2026-03-28 00:00:00.185,STARSHIELD-ALPHA-01,0.8979952138102537,0.18826687855738033,0,434113865788018944
2026-03-28 00:00:00.186,STARSHIELD-ALPHA-01,0.9451666600603648,0.1353234467105013,0,312034623580111296
2026-03-28 00:00:00.187,STARSHIELD-ALPHA-01,0.8665602434798387,0.0726807863998854,1,167590483224329472
2026-03-28 00:00:00.188,STARSHIELD-ALPHA-01,0.8588951735068019,0.1876362345049445,0,432659699608407552
2026-03-28 00:00:00.189,STARSHIELD-ALPHA-01,0.7725556872701355,0.055113355261835695,1,127082744944814592
2026-03-28 00:00:00.190,STARSHIELD-ALPHA-01,0.7279308303417698,0.06643450441234651,1,153187537569785504
2026-03-28 00:00:00.191,STARSHIELD-ALPHA-01,0.969164727385998,0.14016168360034806,0,323190838289484224
2026-03-28 00:00:00.192,STARSHIELD-ALPHA-01,0.9701254171489991,0.15306325990507727,0,352939847819581120
2026-03-28 00:00:00.193,STARSHIELD-ALPHA-01,0.8899304371819804,0.18588069676983077,0,428611705194484736
2026-03-28 00:00:00.194,STARSHIELD-ALPHA-01,0.8017089373146101,0.0409604818112419,1,94448440638476800
2026-03-28 00:00:00.195,STARSHIELD-ALPHA-01,0.8047628723837983,0.1595996070438448,0,368011638175302144
2026-03-28 00:00:00.196,STARSHIELD-ALPHA-01,0.9177867036610718,0.1477092106793927,0,340594250841550336
2026-03-28 00:00:00.197,STARSHIELD-ALPHA-01,0.9691330779857732,0.012758911250719575,1,29420046312649680
2026-03-28 00:00:00.198,STARSHIELD-ALPHA-01,0.9661259272795352,0.0774446282420414,1,178575154633064576
2026-03-28 00:00:00.199,STARSHIELD-ALPHA-01,0.9339626637572871,0.056553091412019724,1,130402550481828672
2026-03-28 00:00:00.200,STARSHIELD-ALPHA-01,0.8926094938462863,0.060898084870806085,1,140421423273850432
2026-03-28 00:00:00.201,STARSHIELD-ALPHA-01,0.7252419894985146,0.19658937591094017,0,453304238129924352
2026-03-28 00:00:00.202,STARSHIELD-ALPHA-01,0.7484886142283841,0.12855548269598557,0,296428761070630336
2026-03-28 00:00:00.203,STARSHIELD-ALPHA-01,0.9695662565581238,0.14353523155869993,0,330969710265497024
2026-03-28 00:00:00.204,STARSHIELD-ALPHA-01,0.881928717897877,0.19532352746300186,0,450385390335521792
2026-03-28 00:00:00.205,STARSHIELD-ALPHA-01,0.7027591154849888,0.07544035649152775,1,173953618628578176
2026-03-28 00:00:00.206,STARSHIELD-ALPHA-01,0.7304414628598096,0.16036803369056118,0,369783509386726656
2026-03-28 00:00:00.207,STARSHIELD-ALPHA-01,0.8990505307324167,0.08690619266089908,1,200392036804512576
2026-03-28 00:00:00.208,STARSHIELD-ALPHA-01,0.7015184751538656,0.17390673436299597,0,401001627686097152
2026-03-28 00:00:00.209,STARSHIELD-ALPHA-01,0.7482424154252496,0.036131508262260636,1,83313585738880512
2026-03-28 00:00:00.210,STARSHIELD-ALPHA-01,0.8646201368099758,0.18953723541285594,0,437043109262424064
2026-03-28 00:00:00.211,STARSHIELD-ALPHA-01,0.907568559307808,0.043754341682175936,1,100890642890592720
2026-03-28 00:00:00.212,STARSHIELD-ALPHA-01,0.8955883778507802,0.0652441013961863,1,150442655096825600
2026-03-28 00:00:00.213,STARSHIELD-ALPHA-01,0.7672807928381679,0.15123844682135612,0,348732115327361024
2026-03-28 00:00:00.214,STARSHIELD-ALPHA-01,0.9136537664042608,0.07875102831308134,1,181587508104108288
2026-03-28 00:00:00.215,STARSHIELD-ALPHA-01,0.77117472624904,0.12164227535328934,0,280487990248229440
2026-03-28 00:00:00.216,STARSHIELD-ALPHA-01,0.7976199094477803,0.0889147002138857,1,205023339904519680
2026-03-28 00:00:00.217,STARSHIELD-ALPHA-01,0.9239474215354072,0.14847398741795637,0,342357705937776640
2026-03-28 00:00:00.218,STARSHIELD-ALPHA-01,0.8948898697141644,0.04566625047372217,1,105299204411833808
2026-03-28 00:00:00.219,STARSHIELD-ALPHA-01,0.9547670231482533,0.011691597447375402,1,26958988240571240
2026-03-28 00:00:00.220,STARSHIELD-ALPHA-01,0.8972838676901029,0.05998587949461325,1,138318020884189040
2026-03-28 00:00:00.221,STARSHIELD-ALPHA-01,0.8704925810006414,0.09486173297368605,1,218736263819270144
2026-03-28 00:00:00.222,STARSHIELD-ALPHA-01,0.7281024303484277,0.03360401043853572,1,77485572551241584
2026-03-28 00:00:00.223,STARSHIELD-ALPHA-01,0.8103147409178301,0.07095945793127774,1,163621370008429984
2026-03-28 00:00:00.224,STARSHIELD-ALPHA-01,0.7795607103045176,0.07999660365871371,1,184459609307283616
2026-03-28 00:00:00.225,STARSHIELD-ALPHA-01,0.7731968930137251,0.01147836873765471,1,26467316310898128
2026-03-28 00:00:00.226,STARSHIELD-ALPHA-01,0.9919031664257336,0.11666144963684091,0,269002988089845056
2026-03-28 00:00:00.227,STARSHIELD-ALPHA-01,0.817929317400028,0.1768686855942575,0,407831422226333440
2026-03-28 00:00:00.228,STARSHIELD-ALPHA-01,0.967613966553134,0.030348582590610487,1,69979067006103608
2026-03-28 00:00:00.229,STARSHIELD-ALPHA-01,0.8893415877991788,0.1195616026803028,0,275690285710761472
2026-03-28 00:00:00.230,STARSHIELD-ALPHA-01,0.9384433910624945,0.13294784098216925,0,306556849718788800
2026-03-28 00:00:00.231,STARSHIELD-ALPHA-01,0.8507911279315576,0.08386693608385767,1,193383988273134912
2026-03-28 00:00:00.232,STARSHIELD-ALPHA-01,0.8730711653879077,0.140219517472854,0,323324194120097792
2026-03-28 00:00:00.233,STARSHIELD-ALPHA-01,0.8477553081456591,0.08214630869820241,1,189416491644460096
2026-03-28 00:00:00.234,STARSHIELD-ALPHA-01,0.7585728963394133,0.10092745759548699,0,232722872534265216
2026-03-28 00:00:00.235,STARSHIELD-ALPHA-01,0.9167356345784516,0.001470608910885396,1,1156312497883299430
2026-03-28 00:00:00.236,STARSHIELD-ALPHA-01,0.7842317087322567,0.13834402282693778,0,318999597901994176
2026-03-28 00:00:00.237,STARSHIELD-ALPHA-01,0.7072947899294361,0.1322685357889449,0,304990478587869888
2026-03-28 00:00:00.238,STARSHIELD-ALPHA-01,0.8936416887721503,0.007680175465268913,1,17709278906124852
2026-03-28 00:00:00.239,STARSHIELD-ALPHA-01,0.7531332038221147,0.07365002147902662,1,169825387155851936
